distance_km,time_min,fare
26.32,8.45,473.93
4.34,102.5,431.59
4.85,12.05,158.67
3.21,67.0,304.22
19.97,89.79,618.12
24.69,68.54,623.47
35.43,47.76,721.77
14.47,86.97,520.59
2.87,113.61,432.41
5.71,80.71,380.59
47.51,111.92,1096.63
29.82,100.63,792.31
23.69,59.38,586.87
13.94,79.3,497.46
48.17,57.12,932.69
32.82,59.05,712.22
42.19,34.53,793.98
49.96,119.5,1153.61
16.13,64.61,495.14
4.12,99.51,410.65
10.13,58.22,374.18
3.95,47.57,258.14
22.55,61.31,571.82
30.75,18.4,568.6
11.62,12.3,261.9
46.12,84.01,959.4
11.53,12.62,258.31
27.52,22.26,533.53
44.24,69.08,926.02
26.42,67.55,647.18
20.13,19.38,409.51
35.69,28.53,660.87
8.2,64.84,366.86
28.18,61.19,649.39
45.09,12.59,766.0
8.23,16.96,226.1
41.66,7.96,705.73
46.59,76.11,979.24
48.26,80.87,1015.5
20.43,42.43,481.39
49.94,22.02,862.26
28.82,100.98,783.56
11.57,69.84,432.18
10.69,15.41,254.04
20.93,81.27,610.4
23.5,63.07,607.83
43.92,8.57,742.24
26.34,30.64,536.53
12.17,78.3,469.58
25.63,99.64,736.12
13.07,70.71,460.12
44.43,36.02,827.2
16.51,97.19,587.1
48.27,108.08,1123.0
29.75,46.88,652.67
30.5,85.94,753.52
29.85,105.18,808.26
42.13,52.51,832.22
30.04,72.92,717.41
45.59,11.69,761.18
35.35,62.13,766.5
19.77,78.16,578.34
10.56,46.5,352.94
14.51,87.57,533.23
23.48,64.39,587.74
14.49,95.9,555.96
22.09,46.33,514.5
48.87,25.77,884.42
11.21,84.51,464.24
3.25,79.65,334.93
43.16,117.74,1073.25
10.32,92.92,479.96
16.02,103.22,606.22
26.5,87.34,712.57
11.26,76.94,442.93
46.22,54.16,912.02
35.42,14.95,621.41
27.75,16.69,518.75
39.02,47.85,773.3
49.79,114.53,1133.76
44.06,49.13,857.94
38.41,16.77,675.29
9.82,35.55,303.36
17.67,58.51,487.72
3.05,30.29,189.07
4.95,16.49,173.75
4.3,61.73,298.31
19.82,17.55,395.42
47.73,75.97,1001.79
22.61,114.07,740.12
17.14,113.65,641.92
34.0,100.62,879.56
46.35,75.74,975.41
25.96,105.84,757.82
27.17,101.07,749.68
10.06,41.52,327.02
13.82,51.32,414.44
8.46,70.26,389.31
33.25,67.13,751.54
16.64,32.28,394.14
22.5,87.09,638.22
8.65,45.06,315.93
2.18,106.35,404.3
36.12,113.46,928.99
29.12,92.9,769.39
27.27,59.55,631.44
11.81,84.14,484.99
5.09,12.74,164.66
5.55,41.5,258.44
30.58,68.5,723.74
29.74,6.61,520.85
48.63,82.68,1034.42
26.64,65.67,644.57
2.54,116.4,428.46
5.05,23.77,191.62
43.71,40.13,829.7
36.1,53.67,742.96
40.77,27.68,740.74
0.99,100.49,364.55
10.34,112.89,541.6
33.75,84.41,812.31
43.15,83.21,936.82
4.31,54.81,277.63
18.31,87.02,587.29
41.95,78.35,918.44
46.64,6.56,776.91
17.8,12.42,349.39
12.67,38.16,352.21
14.82,71.84,481.57
7.53,52.93,324.29
15.21,110.71,611.85
5.62,49.04,281.98
42.51,25.15,766.29
14.06,116.22,611.47
41.9,24.35,740.51
23.37,63.64,593.85
33.72,75.72,786.67
4.37,69.37,316.7
48.87,69.96,999.57
39.61,56.49,815.46
13.84,44.79,390.91
35.8,24.96,659.55
41.71,34.24,765.59
16.69,98.31,590.77
36.24,49.48,752.4
34.69,10.3,594.36
11.18,71.95,427.96
3.77,117.67,461.26
6.77,105.3,471.88
31.46,10.69,551.73
45.62,93.61,1039.13
16.76,21.76,363.39
3.35,67.19,300.34
15.46,48.13,421.69
8.92,95.07,472.67
24.62,85.93,680.97
7.16,72.86,375.29
30.84,30.38,606.23
15.28,114.62,623.93
43.8,73.84,926.56
1.34,92.22,351.62
6.85,76.15,379.19
18.96,6.54,362.59
46.34,111.11,1087.2
35.11,48.52,710.54
17.39,14.03,349.92
9.93,86.74,457.06
15.17,106.87,597.23
44.85,91.79,1002.89
0.57,38.63,169.88
14.22,66.5,462.71
16.84,69.07,508.85
18.99,25.03,408.34
28.49,23.34,548.81
40.13,59.28,820.83
4.6,45.39,257.4
21.62,92.07,653.09
46.12,44.04,872.02
11.92,92.96,504.22
39.62,54.4,779.91
25.23,94.09,721.72
47.95,13.05,817.73
12.02,78.05,463.21
30.56,22.16,569.23
18.76,66.56,528.63
3.61,63.56,291.69
41.88,72.1,895.11
27.05,99.53,760.26
48.05,108.0,1079.9
36.09,60.96,765.01
4.89,100.97,418.54
42.82,108.26,1021.41
45.96,82.71,986.41
6.65,60.94,332.6
36.34,10.72,613.83
7.61,53.01,329.64
18.12,99.03,620.57
40.11,16.15,703.4
38.57,28.1,711.1
34.51,93.87,857.13
25.78,53.52,603.43
48.82,86.0,1037.96
23.51,32.07,493.29
44.35,100.8,1017.85
38.95,18.91,672.22
11.86,81.18,477.36
45.51,70.92,939.81
22.98,57.62,566.93
19.21,30.55,436.78
25.82,43.52,567.59
6.98,82.37,401.87
7.04,31.37,252.5
35.62,20.63,642.94
15.26,25.52,355.5
21.99,80.59,630.92
24.03,92.89,681.47
7.25,78.6,395.58
10.29,62.72,393.94
13.96,44.42,392.46
16.71,42.28,423.27
29.12,59.3,667.45
16.89,64.95,498.52
37.24,94.24,895.0
48.98,90.37,1062.26
3.39,88.56,366.72
22.07,70.82,579.79
44.55,25.28,803.15
19.51,63.6,538.05
36.98,66.76,805.7
47.75,86.56,1022.57
44.68,29.31,785.73
32.19,21.55,600.88
22.2,84.94,631.05
27.13,89.56,726.18
33.38,95.51,847.05
30.16,89.99,767.43
23.07,27.32,478.84
48.74,47.83,925.59
4.79,85.18,378.95
27.99,67.79,678.5
7.41,29.51,248.86
26.67,62.66,630.52
14.56,27.24,344.27
5.13,73.62,351.13
39.61,11.48,671.42
34.93,106.39,887.99
9.44,111.67,522.06
48.78,94.45,1058.54
18.12,70.73,528.07
47.02,70.69,968.7
36.88,96.59,876.1
27.27,117.51,818.09
40.25,119.95,1023.67
16.24,55.05,464.49
9.51,48.16,336.46
10.74,35.4,319.26
25.41,59.65,614.95
22.81,18.76,444.4
34.23,6.48,572.91
2.89,19.16,152.43
37.55,33.36,712.63
8.23,116.42,513.45
19.32,56.29,509.19
40.0,53.47,804.23
8.71,7.92,206.27
5.5,114.94,475.49
43.76,9.77,734.92
4.46,114.64,457.05
1.64,113.34,417.29
32.88,19.68,614.72
37.62,35.11,723.95
22.02,57.41,555.35
11.16,72.18,432.9
8.77,107.0,500.15
35.21,91.47,849.05
43.73,79.79,948.43
10.36,112.55,532.25
14.57,78.75,500.39
22.81,24.9,464.12
19.92,70.2,561.98
2.81,85.69,344.87
16.5,51.44,440.49
4.61,76.45,345.74
9.38,9.14,219.6
23.76,84.46,663.27
18.71,49.9,484.78
45.42,36.72,834.81
31.14,90.58,774.66
7.32,51.01,308.28
22.84,89.03,653.5
28.1,63.03,672.77
27.99,86.59,730.75
25.38,84.62,689.51
37.5,31.51,711.14
6.29,110.37,470.48
33.97,104.82,869.42
49.29,67.43,991.2
27.29,70.24,677.1
43.77,32.69,798.22
5.34,117.27,487.76
46.32,63.32,937.89
49.48,58.58,943.49
7.8,81.44,405.95
9.82,110.81,530.84
2.47,76.67,315.35
7.31,110.86,498.33
13.41,25.76,320.98
38.56,65.51,831.59
15.58,49.63,429.11
27.08,104.56,776.77
43.93,107.79,1032.98
25.22,115.14,786.08
38.61,29.43,708.79
38.83,58.61,798.47
36.61,10.06,621.52
11.33,81.35,469.19
5.61,81.38,375.57
15.39,116.35,637.35
5.4,29.27,218.78
45.15,47.69,881.62
15.63,73.17,509.57
13.1,102.25,560.08
23.21,14.47,433.78
29.7,26.33,576.93
41.37,24.86,741.58
32.58,15.71,585.35
36.3,82.09,837.7
41.93,34.45,761.5
32.05,70.97,738.72
44.12,32.14,820.78
40.32,74.29,863.53
2.93,108.81,414.68
6.87,67.05,354.51
18.78,86.03,595.11
49.79,74.19,1008.37
13.54,96.36,544.85
37.63,32.42,719.22
9.34,88.37,455.29
17.71,12.58,351.27
37.36,19.64,658.36
42.95,42.12,817.52
46.42,69.83,946.07
17.83,54.42,482.29
29.74,44.42,634.14
15.38,15.23,325.14
39.37,17.09,689.3
38.41,55.61,793.83
28.12,78.93,711.94
24.94,70.66,641.21
46.13,84.15,999.21
45.92,67.57,934.71
43.24,79.03,924.62
14.3,71.4,483.19
17.32,78.41,545.11
39.72,112.08,993.5
26.45,79.54,684.97
12.46,99.78,534.58
3.4,87.24,362.11
39.47,81.55,891.95
22.53,61.8,574.72
12.62,119.98,603.57
9.69,28.21,277.96
42.83,73.32,906.06
8.99,73.2,398.14
8.22,41.71,298.63
17.7,111.43,652.77
18.81,88.39,590.04
23.93,69.05,609.58
21.77,100.74,684.1
43.41,36.53,792.69
37.57,72.98,819.74
13.86,112.13,597.81
2.51,67.65,287.88
26.87,108.89,784.08
40.61,106.3,995.79
9.69,104.39,501.9
8.02,18.88,225.8
36.96,116.94,965.81
17.42,113.86,658.43
27.99,94.01,746.31
12.42,95.01,518.5
31.28,49.28,669.08
43.74,43.4,842.27
31.1,20.84,588.33
12.3,79.37,470.8
29.45,119.45,851.78
4.85,7.66,145.09
28.12,57.2,629.32
32.57,94.32,820.53
7.75,79.94,403.39
33.76,98.73,853.37
43.13,26.61,774.71
29.02,58.09,656.86
15.43,102.71,582.51
36.8,5.76,616.31
46.16,9.41,771.08
9.59,28.3,278.34
8.78,20.9,247.82
19.12,70.3,551.15
2.47,79.63,328.14
1.3,70.57,281.94
19.48,101.74,645.9
45.78,51.0,895.82
12.65,15.24,285.9
26.13,68.36,650.01
21.37,69.07,577.38
3.42,10.04,132.46
41.21,69.85,879.07
25.32,92.92,708.35
38.82,60.36,805.81
15.41,58.61,452.33
37.88,27.95,698.92
41.65,79.27,909.79
19.76,19.92,407.23
0.52,91.94,333.72
5.9,110.26,469.75
32.97,103.35,853.84
4.25,14.11,159.34
48.69,17.87,825.77
48.56,63.42,977.36
15.65,40.65,405.54
17.82,26.55,396.8
49.24,42.59,919.3
5.56,6.27,151.24
38.94,9.94,674.65
34.26,8.02,584.5
1.88,46.73,215.64
37.25,42.32,735.38
48.79,94.64,1066.97
42.22,50.21,832.61
6.83,65.26,351.06
18.45,19.68,388.6
49.92,7.81,839.64
25.4,63.5,623.42
24.0,72.55,643.04
4.35,50.21,262.62
47.64,67.33,965.67
3.84,7.21,129.62
45.23,38.64,848.28
8.71,55.34,345.71
47.49,78.11,1006.36
49.66,83.01,1031.56
36.32,25.92,676.45
23.59,70.49,620.51
31.37,14.31,563.98
28.09,67.21,675.51
48.95,109.56,1104.55
7.56,119.9,526.9
20.45,90.45,629.69
46.35,115.82,1089.21
20.22,37.75,465.81
41.18,102.03,987.79
48.15,43.67,906.25
24.58,114.27,748.21
16.88,88.46,578.13
19.11,98.49,626.81
47.1,111.53,1098.01
15.71,110.21,624.48
2.86,34.31,194.85
28.4,22.7,542.49
33.19,83.65,809.03
49.73,97.72,1097.53
23.24,38.4,516.55
39.28,17.82,689.61
47.19,66.03,948.59
34.74,44.7,687.33
2.55,81.54,337.3
38.51,8.77,644.61
32.52,100.15,845.53
34.89,100.4,878.77
42.62,96.19,966.99
24.27,70.97,622.09
1.99,109.39,403.67
10.88,40.64,333.78
18.36,110.07,647.49
19.65,25.45,418.25
24.55,111.83,757.33
48.91,49.12,933.83
9.46,80.05,437.1
38.49,28.25,721.83
1.15,62.57,259.94
27.12,8.64,480.58
10.12,54.39,362.86
42.84,101.25,1005.26
31.43,102.24,819.25
1.08,73.56,288.43
10.67,75.19,433.82
21.34,91.13,641.47
12.17,101.46,535.34
13.34,46.01,389.98
35.74,19.12,643.99
30.1,98.64,808.99
5.48,104.58,446.63
38.55,19.75,690.03
26.12,33.61,545.94
19.35,87.0,604.92
26.28,63.98,641.87
8.74,76.57,418.03
21.75,56.81,550.19
36.06,101.24,901.43
10.34,62.43,385.71
22.91,59.23,569.26
49.62,68.59,997.43
30.32,36.86,616.46
13.54,119.42,616.06
23.32,48.84,544.21
7.48,81.24,415.13
41.76,96.49,972.2
5.5,10.46,162.14
48.67,81.57,1025.5
43.85,8.12,717.38
12.55,14.83,276.67
14.29,83.44,514.66
22.43,35.28,489.66
15.22,30.03,366.84
38.88,86.0,910.36
27.83,116.61,825.09
24.11,30.55,501.92
32.05,61.86,723.04
3.8,42.15,232.44
36.67,25.7,661.78
16.78,52.72,459.56
27.22,40.27,588.91
16.9,104.97,610.16
40.25,21.34,715.47
6.24,117.35,497.38
27.73,104.9,781.34
42.19,49.17,838.09
30.3,81.51,752.2
48.95,6.4,811.22
41.82,39.35,793.51
39.92,50.93,799.07
33.34,80.67,795.53
25.62,54.89,586.3
12.74,58.02,416.0
24.87,96.79,710.5
11.38,50.99,373.85
45.68,50.71,894.75
46.48,61.73,932.82
33.56,85.99,799.93
25.96,63.01,627.81
3.34,48.95,246.8
14.32,107.94,597.19
8.03,108.48,496.16
17.8,117.46,673.28
2.17,5.94,100.82
9.76,85.51,458.73
40.07,100.01,955.69
49.72,79.07,1008.59
48.36,79.78,1015.82
35.62,89.31,860.65
11.92,64.97,419.61
7.25,65.63,354.7
22.67,75.83,622.52
49.95,111.07,1135.34
37.44,17.24,663.01
49.24,85.77,1049.09
25.68,26.67,515.68
14.56,72.05,480.99
45.92,51.77,885.93
39.56,57.61,818.84
1.32,13.24,109.6
14.2,63.06,451.7
21.48,79.81,614.14
49.09,35.56,904.45
10.48,28.76,295.28
30.8,94.54,803.45
22.73,60.46,570.25
17.96,31.53,417.36
21.44,37.2,478.24
25.6,8.89,472.43
46.94,84.32,1010.32
23.09,68.75,610.06
19.87,35.92,459.69
15.2,47.51,418.31
38.03,73.68,830.26
37.55,114.45,949.14
16.38,82.66,537.31
20.65,37.23,474.94
15.58,86.21,543.61
20.95,107.31,673.43
40.01,64.62,855.6
33.65,85.25,831.15
45.72,17.4,779.19
12.24,112.64,583.55
27.94,108.44,792.57
5.02,10.91,159.5
30.26,85.55,759.81
44.5,21.72,773.73
39.41,93.27,925.06
4.42,113.53,452.57
12.24,109.19,559.72
24.71,82.63,662.4
32.65,119.86,898.3
26.12,30.47,528.28
47.25,114.53,1093.19
14.64,5.8,288.94
41.04,53.04,809.76
24.46,19.55,484.72
7.34,41.47,287.98
14.61,106.66,599.22
20.85,50.04,515.92
15.93,33.75,389.92
17.51,46.3,453.83
18.47,25.49,405.98
1.21,89.0,331.51
9.04,95.54,468.03
38.16,57.53,791.96
9.14,75.15,419.29
14.25,5.41,283.76
37.82,6.56,630.03
11.96,47.1,366.51
38.48,94.17,912.05
6.79,96.64,440.36
16.46,11.79,332.86
22.26,19.85,445.42
3.33,89.05,360.18
7.55,42.25,289.58
40.75,88.27,928.98
35.13,45.88,706.23
31.58,93.35,796.29
29.23,68.03,697.3
30.6,56.34,665.16
42.48,34.74,802.9
5.15,26.89,205.6
13.34,35.58,360.71
3.95,114.5,458.47
36.49,48.3,732.19
43.77,87.03,962.82
49.51,34.93,885.34
46.66,94.32,1031.35
17.15,12.89,344.05
6.23,83.74,396.46
39.14,74.31,870.39
35.86,88.24,847.61
39.61,62.54,839.82
48.11,23.93,857.38
45.06,92.38,1011.97
5.23,75.95,352.9
33.05,15.51,596.12
7.5,46.61,300.25
11.54,29.41,318.3
29.86,17.37,548.59
22.14,67.29,573.99
19.07,20.21,399.71
30.1,12.93,536.79
11.21,51.01,375.59
29.41,108.43,821.41
40.35,59.8,828.44
17.72,7.45,339.85
37.23,112.11,930.64
13.63,5.0,266.87
15.7,6.92,311.91
18.23,51.33,480.36
16.19,35.64,402.41
28.3,89.61,729.41
7.11,115.27,508.51
3.55,46.52,243.0
36.56,16.17,648.67
24.69,50.57,565.14
8.67,6.32,201.84
17.31,5.01,323.52
25.66,56.62,603.16
26.67,44.4,578.06
18.41,108.45,644.62
25.13,73.99,634.01
19.1,112.08,671.93
48.03,32.69,866.83
42.92,85.8,956.31
21.12,117.55,726.71
0.86,68.17,269.64
46.85,116.04,1080.35
16.13,112.83,630.35
7.05,116.71,507.5
44.89,80.65,964.65
8.14,26.81,251.96
34.49,49.98,714.24
8.41,55.43,335.36
46.84,96.53,1041.34
43.02,33.89,792.63
42.03,72.95,915.03
6.91,103.98,466.56
47.47,42.79,882.62
17.23,14.02,347.62
39.69,42.08,776.13
24.88,48.23,564.89
33.55,104.1,864.2
9.46,56.97,361.35
44.14,108.01,1033.53
27.28,34.01,550.27
8.8,59.64,364.05
42.42,81.33,928.37
14.55,47.78,409.28
49.2,68.37,985.31
40.98,36.53,787.5
3.0,108.35,413.54
42.39,117.83,1029.63
34.17,20.12,621.15
15.84,29.76,382.16
16.91,90.5,582.62
39.23,84.01,881.01
16.71,68.91,497.16
15.42,53.03,440.52
36.28,75.07,835.35
49.08,36.02,898.95
38.78,9.36,649.13
48.3,45.63,916.13
29.79,14.9,546.89
44.82,48.42,867.19
48.37,76.58,1005.83
41.9,62.83,852.55
37.24,108.83,943.43
35.99,59.13,767.22
22.25,81.44,636.0
11.87,59.69,402.74
2.94,51.96,251.5
46.45,119.52,1132.27
17.66,37.43,426.07
46.51,87.73,1003.59
36.08,50.76,737.6
25.0,98.09,721.66
41.58,35.47,781.2
27.89,35.43,580.99
19.56,60.1,519.28
33.7,52.56,699.42
22.97,95.7,676.06
29.93,12.69,533.68
4.06,84.32,361.43
35.12,65.83,780.45
12.04,57.12,403.15
20.79,99.56,654.16
9.99,8.63,222.41
44.61,97.77,1005.87
7.22,74.08,383.64
23.9,33.2,505.45
41.2,112.82,1010.57
37.26,82.32,847.03
11.46,45.12,355.6
23.12,109.52,731.56
12.45,98.55,531.66
32.03,27.64,605.94
47.28,90.5,1022.67
4.73,87.98,388.06
23.05,29.95,482.39
42.07,115.47,1000.86
32.6,33.06,636.14
46.86,78.83,997.71
40.12,90.93,931.01
14.48,81.13,514.4
37.34,69.34,819.7
46.18,104.14,1059.68
23.47,36.6,510.77
8.88,83.74,439.45
41.36,117.99,1041.71
7.05,100.06,454.5
17.61,76.68,553.83
36.28,62.06,787.08
6.84,27.24,232.07
30.18,56.88,681.62
39.86,71.91,867.35
43.31,42.62,845.52
22.53,110.78,723.07
49.1,5.63,799.49
10.85,66.67,408.57
13.42,23.64,324.14
9.49,62.25,376.21
44.79,67.33,920.81
35.27,65.37,764.86
38.43,16.01,667.99
46.88,30.29,840.25
40.02,27.04,726.05
16.55,64.89,490.94
48.54,41.49,909.21
16.67,41.71,419.67
48.03,29.97,872.55
35.04,51.54,739.82
26.26,92.48,736.5
47.43,51.97,929.3
15.76,17.25,337.7
15.98,64.66,479.38
3.26,83.45,351.86
7.94,100.17,467.54
27.97,20.0,529.75
28.69,67.71,690.02
42.63,97.59,984.72
48.56,82.54,1017.48
42.97,29.54,792.66
5.08,49.21,277.09
20.14,90.98,617.3
17.47,9.42,341.06
17.45,8.78,337.87
18.57,117.6,685.18
42.91,84.85,935.95
24.87,32.0,515.44
9.26,41.82,314.34
40.39,114.0,987.79
21.29,115.65,714.26
21.32,115.38,716.9
12.7,15.27,288.5
41.26,60.97,838.51
31.57,107.26,850.06
3.38,81.76,353.8
27.54,100.49,750.77
9.3,83.99,442.4
22.88,80.38,631.1
31.64,111.91,868.52
10.94,103.6,522.36
21.75,74.18,592.18
9.24,61.18,371.52
11.48,10.42,254.61
35.44,62.91,773.65
12.72,101.35,544.99
9.07,57.58,362.19
36.29,76.95,828.64
1.36,69.38,279.45
16.67,16.9,350.43
7.66,84.43,410.9
19.3,115.35,675.43
7.65,101.98,472.61
13.58,76.39,487.28
3.93,112.28,441.86
39.07,40.98,762.13
2.49,31.61,184.57
47.78,48.33,923.51
39.14,60.6,819.03
23.66,49.13,561.55
2.25,102.02,388.48
27.65,27.75,560.48
47.61,35.97,875.98
14.45,52.93,430.29
35.5,83.57,831.8
28.18,55.55,639.26
15.99,87.65,558.4
9.16,21.16,245.3
23.71,21.78,471.28
27.83,84.76,727.5
25.79,77.58,664.27
3.7,57.44,275.85
21.87,108.95,707.17
12.73,97.65,528.73
8.1,13.45,214.32
10.68,37.82,321.68
32.6,45.71,685.08
12.55,56.38,410.75
13.3,88.32,510.46
37.6,95.85,901.71
14.43,77.13,497.09
43.55,115.22,1053.6
24.69,32.23,517.07
45.12,80.43,956.37
38.69,55.82,804.39
15.69,69.12,490.21
28.64,88.68,748.26
33.77,36.94,662.31
38.71,105.3,952.99
38.13,13.84,660.03
34.41,23.29,634.53
36.55,112.94,935.36
14.83,63.06,460.53
15.88,29.89,377.86
0.85,20.82,127.47
49.94,86.37,1064.39
4.97,56.03,292.42
15.96,11.33,330.19
20.56,44.02,489.41
48.33,101.17,1080.99
13.32,9.0,282.76
15.65,6.55,303.02
47.74,44.14,896.75
32.18,72.8,754.68
40.73,109.67,966.61
40.22,20.37,705.48
13.36,18.66,307.61
34.55,36.47,665.15
35.18,52.94,738.36
43.45,102.59,1026.29
21.6,97.74,657.21
6.27,10.44,176.16
12.8,14.55,284.73
8.32,88.85,435.66
1.16,111.56,398.64
0.94,110.57,394.82
23.25,105.17,706.96
32.75,89.72,811.36
26.52,37.19,566.34
20.18,50.98,506.32
14.77,46.76,406.86
4.3,41.75,236.35
47.15,48.6,891.53
17.64,70.86,535.73
6.07,88.96,408.61
14.71,16.19,320.43
33.52,15.18,597.25
13.67,57.81,429.88
47.24,49.85,916.98
48.87,33.13,866.65
43.46,62.02,882.97
22.81,49.73,548.0
25.89,23.48,506.82
16.85,101.41,613.96
11.19,88.66,487.88
26.07,71.68,643.81
29.36,84.11,736.82
38.05,29.04,685.24
39.06,5.97,643.2
31.81,61.22,724.64
39.6,27.77,731.28
12.17,113.66,564.29
43.07,92.43,980.53
36.86,8.86,637.47
29.25,35.18,587.03
28.82,21.38,540.85
16.52,108.3,622.46
6.38,91.55,413.73
4.49,24.32,188.26
20.66,20.59,410.99
9.75,81.71,439.85
18.24,97.13,624.18
34.83,56.56,743.35
49.04,23.36,852.76
47.5,116.63,1111.25
22.04,29.67,465.34
22.32,101.2,686.71
11.46,65.04,419.56
15.11,66.63,482.39
32.81,66.39,745.15
33.86,30.77,651.45
42.38,29.98,779.96
34.26,7.76,586.63
34.14,117.1,922.58
43.8,75.18,926.2
34.26,44.08,692.79
21.53,82.73,622.74
42.94,101.86,1013.32
27.87,14.55,506.67
39.09,13.49,686.97
23.05,52.94,555.81
26.7,60.0,622.09
16.86,110.54,637.74
14.48,115.31,615.72
16.64,16.87,349.26
39.83,6.29,663.7
42.79,39.82,809.7
35.44,21.82,653.1
27.39,42.79,594.3
45.28,77.95,951.93
44.26,48.19,852.47
47.57,86.69,1026.56
26.79,104.7,762.5
28.67,69.35,700.19
33.26,92.72,838.26
14.38,48.65,409.24
18.96,14.35,371.69
19.49,56.31,511.42
23.82,55.39,570.12
29.83,57.16,676.92
23.45,113.32,735.65
19.33,20.12,398.77
41.1,31.93,751.99
3.26,42.05,225.68
49.62,117.09,1119.01
48.78,54.8,941.14
1.33,114.98,416.85
43.36,21.84,772.55
11.84,14.42,270.26
46.49,60.46,933.88
36.28,91.54,865.11
45.1,95.2,993.25
28.53,52.11,637.2
46.28,90.46,1030.27
7.69,95.62,446.92
24.67,78.0,645.67
1.1,114.94,406.45
32.96,83.33,808.55
1.47,16.91,120.23
23.82,29.36,501.91
46.88,45.28,890.53
29.29,71.92,701.35
4.1,93.63,393.79
31.29,82.62,766.21
29.4,57.0,655.64
31.08,119.53,870.83
20.83,33.28,467.74
4.15,97.98,406.31
5.19,74.97,355.24
15.62,11.56,312.86
39.77,18.97,692.78
31.71,54.05,693.97
43.84,88.62,966.91
48.77,14.51,821.1
18.22,77.75,556.51
33.02,7.79,568.76
35.89,110.34,923.63
25.27,73.89,647.07
35.43,86.06,817.47
14.92,23.74,339.62
42.69,100.03,982.61
45.98,26.96,803.91
30.29,84.03,761.45
13.52,73.9,476.81
46.86,108.51,1061.58
26.66,45.86,591.18
34.27,71.83,777.1
47.58,95.93,1040.03
21.11,104.39,668.25
40.93,89.18,902.53
1.1,50.06,216.72
22.45,33.8,487.26
49.35,19.91,848.92
48.64,6.39,806.76
15.31,21.25,345.02
13.86,50.3,406.06
30.36,95.21,797.6
27.02,86.39,710.66
34.83,107.84,897.53
33.84,18.97,615.43
8.21,99.63,470.5
8.4,105.9,494.14
28.41,18.06,535.62
16.77,92.64,572.08
45.49,59.55,908.48
34.14,23.61,636.41
13.07,99.21,544.4
8.24,7.81,197.54
4.62,42.68,246.58
49.33,68.38,993.97
3.02,82.71,342.07
40.09,106.91,977.89
7.29,52.59,316.56
27.72,61.08,649.76
24.53,107.71,745.0
37.0,60.0,785.77
6.75,72.57,369.88
15.39,119.78,640.87
3.57,29.65,192.37
49.34,118.72,1150.62
15.25,59.48,459.7
7.38,23.96,231.43
40.38,94.65,933.83
35.89,50.69,745.0
32.87,28.31,629.05
38.04,55.32,792.59
42.66,49.32,819.5
28.26,99.75,771.89
26.07,65.03,627.36
35.05,100.91,905.89
31.27,41.88,652.03
35.98,116.34,934.81
19.36,78.31,575.58
15.14,18.49,337.42
11.49,11.35,254.93
2.15,47.91,225.19
24.27,72.56,630.33
30.45,29.42,589.69
10.91,8.7,243.47
25.79,112.72,790.41
24.31,97.46,716.35
41.21,9.78,693.11
6.45,106.71,474.67
30.91,72.46,730.1
6.34,7.73,168.67
31.69,89.68,794.77
3.35,109.12,433.29
43.55,81.38,955.28
7.04,70.46,368.63
18.58,16.85,377.5
23.76,61.2,594.19
13.59,111.5,585.0
17.7,100.67,609.72
25.8,48.71,588.1
45.62,113.62,1077.42
24.38,75.34,645.87
42.31,91.41,959.77
20.3,36.85,461.21
18.31,44.87,459.51
48.98,37.22,884.63
10.81,80.74,458.13
31.26,111.08,843.94
12.41,103.6,544.28
15.04,32.73,380.31
22.35,44.4,510.79
11.86,96.81,526.95
22.39,64.41,572.69
17.46,30.23,405.52
32.53,103.53,838.06
37.94,119.73,974.71
10.46,31.53,299.69
37.57,43.1,751.96
37.39,87.76,878.73
4.05,82.47,360.06
22.05,91.06,653.23
10.6,74.93,436.69
7.14,24.78,234.46
24.69,88.81,690.03
28.91,119.8,842.61
28.79,63.86,672.88
5.13,68.03,332.12
32.78,12.65,575.76
23.6,86.78,666.34
19.5,66.42,541.65
15.31,11.33,314.43
26.39,98.26,746.33
7.78,104.93,488.89
31.22,99.65,823.85
39.74,70.76,862.19
25.42,15.84,481.35
43.43,48.17,850.55
4.71,36.31,231.04
41.46,71.99,879.81
21.93,77.23,607.76
17.94,74.15,538.32
4.93,25.67,202.59
12.24,19.9,288.33
19.49,46.42,477.18
12.81,78.68,479.57
9.9,14.91,242.95
15.73,42.06,414.53
9.69,111.1,532.13
18.03,118.54,684.12
15.44,56.64,450.76
10.03,62.16,384.71
34.72,46.13,706.8
26.82,68.72,667.81
36.02,92.33,871.41
40.69,50.44,807.07
21.1,108.77,700.98
33.93,33.71,653.96
13.4,11.46,286.64
34.18,114.04,907.18
0.64,110.38,389.74
35.35,25.13,668.76
13.77,102.88,570.91
25.88,69.91,650.0
29.7,19.48,558.35
27.31,110.1,777.83
41.53,54.95,844.16
4.42,60.57,298.59
33.39,101.45,856.24
37.61,25.95,698.34
7.13,70.32,365.01
31.72,84.06,774.61
6.64,24.69,222.55
41.73,18.08,728.68
38.3,115.08,969.33
15.32,40.06,395.8
30.3,68.28,710.83
20.26,85.6,618.03
36.49,71.74,813.81
16.2,8.31,322.02
44.62,102.86,1021.65
18.79,8.44,357.8
24.24,94.52,700.1
4.93,15.0,168.33
2.93,87.83,358.07
37.2,52.47,756.86
18.77,56.31,490.03
9.68,72.16,420.27
9.54,15.22,239.27
40.4,108.97,979.86
36.4,65.31,782.35
